date,team_abbr,game_pk,relief_appearances,relief_ip
2021-04-28,STL,634314,4,4.0
2021-04-28,TBR,634308,2,2.0
2021-04-28,TEX,634350,2,4.0
2021-04-28,TOR,634348,4,5.3333
2021-04-28,WSN,634348,3,3.0
2021-04-29,ARI,634385,5,5.0
2021-04-29,ATH,634296,3,3.0
2021-04-29,ATL,634347,4,6.0
2021-04-29,BAL,634300,5,6.0
2021-04-29,BOS,634289,2,2.3333
2021-04-29,CHC,634347,4,3.0
2021-04-29,CHW,634357,0,0.0
2021-04-29,COL,634385,3,3.3333
2021-04-29,DET,634357,4,5.0
2021-04-29,HOU,634353,3,4.0
2021-04-29,LAD,634346,0,0.0
2021-04-29,MIL,634346,4,4.0
2021-04-29,NYY,634300,4,4.6667
2021-04-29,PHI,634352,4,3.3333
2021-04-29,SEA,634353,2,2.0
2021-04-29,STL,634352,4,5.0
2021-04-29,TBR,634296,3,5.0
2021-04-29,TEX,634289,3,3.0
2021-04-30,ARI,634328,3,4.0
2021-04-30,ATH,634381,3,3.0
2021-04-30,ATL,634280,5,4.0
2021-04-30,BAL,634381,3,2.0
2021-04-30,BOS,634337,3,3.0
2021-04-30,CHC,634305,3,4.6667
2021-04-30,CHW,634288,3,3.0
2021-04-30,CIN,634305,4,4.0
2021-04-30,CLE,634288,3,3.0
2021-04-30,COL,634328,2,2.0
2021-04-30,DET,634327,4,5.0
2021-04-30,HOU,634275,2,2.0
2021-04-30,KCR,634391,3,6.0
2021-04-30,LAA,634287,3,4.6667
2021-04-30,LAD,634290,5,6.0
2021-04-30,MIA,634274,2,2.0
2021-04-30,MIL,634290,3,3.0
2021-04-30,MIN,634391,3,4.0
2021-04-30,NYM,634336,3,3.0
2021-04-30,NYY,634327,3,3.0
2021-04-30,PHI,634336,4,4.0
2021-04-30,PIT,634325,3,4.0
2021-04-30,SDP,634303,3,2.6667
2021-04-30,SEA,634287,4,5.0
2021-04-30,SFG,634303,2,2.0
2021-04-30,STL,634325,4,4.0
2021-04-30,TBR,634275,2,3.0
2021-04-30,TEX,634337,2,6.3333
2021-04-30,TOR,634280,3,2.3334
2021-04-30,WSN,634274,5,5.0
2021-05-01,ARI,634286,5,5.0
2021-05-01,ATH,634319,4,6.0
2021-05-01,ATL,634312,5,4.3334
2021-05-01,BAL,634319,3,3.3334
2021-05-01,BOS,634271,3,3.0
2021-05-01,CHC,634273,5,5.0
2021-05-01,CHW,634326,2,4.0
2021-05-01,CIN,634273,4,3.6667
2021-05-01,CLE,634326,5,6.0
2021-05-01,COL,634286,4,3.0
2021-05-01,DET,634295,3,3.0
2021-05-01,HOU,634307,2,2.0
2021-05-01,KCR,634329,1,2.0
2021-05-01,LAA,634272,4,3.6666
2021-05-01,LAD,634338,9,9.0
2021-05-01,MIA,634304,4,4.3333
2021-05-01,MIL,634338,5,5.0
2021-05-01,MIN,634329,3,5.6667
2021-05-01,NYM,634276,3,3.0
2021-05-01,NYY,634295,4,4.0
2021-05-01,PHI,634276,2,2.0
2021-05-01,PIT,634284,4,3.6667
2021-05-01,SDP,634316,4,4.0
2021-05-01,SEA,634272,4,7.0
2021-05-01,SFG,634316,4,2.0
2021-05-01,STL,634284,4,3.0
2021-05-01,TBR,634307,2,3.0
2021-05-01,TEX,634271,4,5.0
2021-05-01,TOR,634312,7,9.0
2021-05-01,WSN,634304,2,2.0
2021-05-02,ARI,634299,4,3.3333
2021-05-02,ATH,634306,4,4.0
2021-05-02,ATL,634256,3,4.0
2021-05-02,BAL,634306,3,3.3333
2021-05-02,BOS,634268,4,3.0
2021-05-02,CHC,634298,6,6.3333
2021-05-02,CHW,634302,4,3.6667
2021-05-02,CIN,634298,6,5.0
2021-05-02,CLE,634302,3,3.3333
2021-05-02,COL,634299,4,3.3333
2021-05-02,DET,634311,1,1.0
2021-05-02,HOU,634323,4,3.0
2021-05-02,KCR,634341,4,3.6667
2021-05-02,LAA,634340,2,2.0
2021-05-02,LAD,634282,1,2.0
2021-05-02,MIA,634259,3,3.0
2021-05-02,MIL,634282,2,5.0
2021-05-02,MIN,634341,3,3.0
2021-05-02,NYM,634257,5,4.0
2021-05-02,NYY,634311,1,1.0
2021-05-02,PHI,634257,3,3.0
2021-05-02,PIT,634260,3,4.0
2021-05-02,SDP,634301,3,4.0
2021-05-02,SEA,634340,4,3.0
2021-05-02,SFG,634301,3,3.0
2021-05-02,STL,634260,1,1.0
2021-05-02,TBR,634323,5,6.0001
2021-05-02,TEX,634268,3,3.0
2021-05-02,TOR,634256,5,4.6667
2021-05-02,WSN,634259,0,0.0
2021-05-03,ATH,634293,3,3.0
2021-05-03,BAL,634242,4,3.0
2021-05-03,CLE,634258,3,3.3333
2021-05-03,KCR,634258,5,4.3333
2021-05-03,LAA,634334,4,5.3334
2021-05-03,MIL,634244,2,2.0
2021-05-03,MIN,634285,5,3.6667
2021-05-03,NYM,634292,3,5.3333
2021-05-03,PHI,634244,3,3.0
2021-05-03,PIT,634243,2,1.3333
2021-05-03,SDP,634243,5,6.0
2021-05-03,SEA,634242,6,7.0
2021-05-03,STL,634292,4,3.3333
2021-05-03,TBR,634334,3,3.0
2021-05-03,TEX,634285,1,2.3333
2021-05-03,TOR,634293,2,3.0
2021-05-04,ARI,634245,4,3.0
2021-05-04,ATH,634278,1,1.0
2021-05-04,ATL,634297,2,2.0
2021-05-04,BAL,634265,3,3.3334
2021-05-04,BOS,634241,5,4.0
2021-05-04,CHC,634321,6,5.3333
2021-05-04,CHW,634251,2,3.0
2021-05-04,CIN,634251,4,6.6667
2021-05-04,CLE,634277,4,7.6666
2021-05-04,COL,634254,4,3.6667
2021-05-04,DET,634241,6,7.3333
2021-05-04,HOU,634269,4,4.0
2021-05-04,KCR,634277,5,3.6668
2021-05-04,LAA,634267,4,4.0
2021-05-04,LAD,634321,5,4.0
2021-05-04,MIA,634245,3,3.0
2021-05-04,MIL,634324,2,2.0
2021-05-04,MIN,634229,5,4.6667
2021-05-04,NYY,634269,4,4.0
2021-05-04,PHI,634324,2,3.0
2021-05-04,PIT,634313,4,3.3333
2021-05-04,SDP,634313,5,7.0
2021-05-04,SEA,634265,3,3.6667
2021-05-04,SFG,634254,2,1.6667
2021-05-04,TBR,634267,3,5.0
2021-05-04,TEX,634229,2,2.0
2021-05-04,TOR,634278,2,4.0
2021-05-04,WSN,634297,4,3.6667
2021-05-05,ARI,634249,3,4.0
2021-05-05,ATH,634248,3,2.0
2021-05-05,ATL,634266,5,4.0
2021-05-05,BAL,634220,0,0.0
2021-05-05,BOS,634228,5,4.3333
2021-05-05,CHC,634230,4,6.0
2021-05-05,CHW,634270,2,2.0
2021-05-05,CIN,634270,2,3.0
2021-05-05,CLE,634226,3,3.0
2021-05-05,COL,634225,3,3.0
2021-05-05,DET,634228,5,4.0
2021-05-05,HOU,634217,3,3.3333
2021-05-05,KCR,634226,3,3.3333
2021-05-05,LAA,634281,4,4.0
2021-05-05,LAD,634230,5,4.6667
2021-05-05,MIA,634249,4,7.0
2021-05-05,MIL,634294,3,4.0
2021-05-05,MIN,634279,3,4.0
2021-05-05,NYM,634239,5,6.0
2021-05-05,NYY,634217,4,3.0
2021-05-05,PHI,634294,5,4.6666
2021-05-05,PIT,634227,3,3.0
2021-05-05,SDP,634227,4,3.3333
2021-05-05,SEA,634220,2,2.0
2021-05-05,SFG,634225,4,4.3334
2021-05-05,STL,634239,3,3.0
2021-05-05,TBR,634281,3,7.0
2021-05-05,TEX,634279,4,5.6667
2021-05-05,TOR,634248,3,3.0
2021-05-05,WSN,634266,3,4.0
2021-05-06,ARI,634291,2,2.0
2021-05-06,ATH,634231,4,5.6667
2021-05-06,ATL,634232,4,3.0
2021-05-06,BOS,634255,5,4.6667
2021-05-06,CLE,634233,3,4.0
2021-05-06,DET,634255,4,5.0
2021-05-06,HOU,634224,2,3.0
2021-05-06,KCR,634233,3,3.3333
2021-05-06,LAA,634247,4,2.3333
2021-05-06,MIA,634291,4,4.0
2021-05-06,MIL,634283,1,1.3333
2021-05-06,MIN,634261,4,3.9999
2021-05-06,NYM,634223,2,2.0
2021-05-06,NYY,634224,3,2.0
2021-05-06,PHI,634283,0,0.0
2021-05-06,STL,634223,4,4.6667
2021-05-06,TBR,634247,3,7.0
2021-05-06,TEX,634261,3,5.0
2021-05-06,TOR,634231,2,4.0
2021-05-06,WSN,634232,3,4.0
2021-05-07,ARI,634252,4,3.3333
2021-05-07,ATH,634263,2,1.6667
2021-05-07,ATL,634219,4,8.3333
2021-05-07,BAL,634209,4,5.0
2021-05-07,BOS,634209,3,4.0
2021-05-07,CHC,634216,3,2.0
2021-05-07,CHW,634235,3,3.0
2021-05-07,CIN,634203,0,0.0
2021-05-07,CLE,634203,1,1.0
2021-05-07,COL,634200,2,3.0
2021-05-07,DET,634204,3,4.0
2021-05-07,HOU,634201,1,2.0
2021-05-07,KCR,634235,2,3.0
2021-05-07,LAA,634213,1,3.3333
2021-05-07,LAD,634213,2,3.0
2021-05-07,MIA,634195,3,4.0
2021-05-07,MIL,634195,3,5.6667
2021-05-07,MIN,634204,4,4.0
2021-05-07,NYM,634252,6,8.3333
2021-05-07,NYY,634234,3,2.6667
2021-05-07,PHI,634219,2,2.3333
2021-05-07,PIT,634216,2,3.0
2021-05-07,SDP,634240,4,3.3333
2021-05-07,SEA,634253,2,2.6667
2021-05-07,SFG,634240,5,3.6666
2021-05-07,STL,634200,2,2.0
2021-05-07,TBR,634263,3,2.6667
2021-05-07,TEX,634253,3,2.3333
2021-05-07,TOR,634201,4,4.3333
2021-05-07,WSN,634234,3,3.0
2021-05-08,ARI,634190,3,2.3333
2021-05-08,ATH,634236,3,3.6666
2021-05-08,ATL,634199,6,6.0
2021-05-08,BAL,634196,5,6.6667
2021-05-08,BOS,634196,2,2.0
2021-05-08,CHC,634212,3,5.0
2021-05-08,CHW,634197,3,4.0
2021-05-08,CIN,634187,4,4.0
2021-05-08,CLE,634187,2,2.0
2021-05-08,COL,634165,3,4.0
2021-05-08,DET,634214,3,4.6667
2021-05-08,HOU,634193,4,3.6667
2021-05-08,KCR,634197,4,8.3333
2021-05-08,LAA,634262,6,5.6667
2021-05-08,LAD,634262,5,3.9999
2021-05-08,MIA,634215,5,5.0
2021-05-08,MIL,634215,3,3.0
2021-05-08,MIN,634214,2,2.0
2021-05-08,NYM,634190,4,7.0
2021-05-08,NYY,634221,4,5.3333
2021-05-08,PHI,634199,5,5.6666
2021-05-08,PIT,634212,3,2.0
2021-05-08,SDP,634178,2,3.0
2021-05-08,SEA,634171,6,5.3333
2021-05-08,SFG,634178,3,3.0
2021-05-08,STL,634165,3,4.0
2021-05-08,TBR,634236,3,2.3333
2021-05-08,TEX,634171,3,5.3333
2021-05-08,TOR,634193,3,4.0
2021-05-08,WSN,634221,3,2.6667
2021-05-09,ARI,634184,5,4.0
2021-05-09,ATH,634211,2,3.0
2021-05-09,ATL,634175,3,3.0
2021-05-09,BAL,634177,3,4.0
2021-05-09,BOS,634177,3,3.0
2021-05-09,CHC,634237,3,4.0
2021-05-09,CHW,634167,4,4.0
2021-05-09,COL,634194,2,2.0
2021-05-09,HOU,634192,5,5.0
2021-05-09,KCR,634167,5,4.0
2021-05-09,LAA,634205,5,5.0
2021-05-09,LAD,634205,2,2.0
2021-05-09,MIA,634207,3,3.0
2021-05-09,MIL,634207,6,7.0
2021-05-09,NYM,634184,3,4.0
2021-05-09,NYY,634218,3,2.6666
2021-05-09,PHI,634175,2,4.0
2021-05-09,PIT,634237,2,1.0
2021-05-09,SDP,634185,4,6.0
2021-05-09,SEA,634182,3,3.0
2021-05-09,SFG,634185,4,6.0
2021-05-09,STL,634194,1,0.6667
2021-05-09,TBR,634211,4,5.0
2021-05-09,TEX,634182,2,4.0
2021-05-09,TOR,634192,3,5.6666
2021-05-09,WSN,634218,3,3.3333
2021-05-10,ARI,634157,3,2.6667
2021-05-10,BAL,634176,4,3.3333
2021-05-10,BOS,634176,2,3.0
2021-05-10,CIN,634152,3,3.6667
2021-05-10,HOU,634181,4,3.6666
2021-05-10,LAA,634181,5,8.0
2021-05-10,MIA,634157,3,4.3333
2021-05-10,PIT,634152,3,5.6667
2021-05-10,SFG,634153,2,2.0
2021-05-10,TEX,634153,3,2.0
2021-05-11,ARI,634180,3,2.0
2021-05-11,ATH,634202,2,2.0
2021-05-11,ATL,634163,3,3.0
2021-05-11,BAL,634170,3,2.3333
2021-05-11,BOS,634202,3,3.0
2021-05-11,CHC,634189,2,2.0
2021-05-11,CHW,634147,5,4.0
2021-05-11,CIN,634174,4,4.0
2021-05-11,CLE,634189,2,2.3333
2021-05-11,COL,634149,4,4.0
2021-05-11,DET,634179,5,3.0
2021-05-11,HOU,634156,1,1.0
2021-05-11,KCR,634179,4,5.3334
2021-05-11,LAA,634156,3,0.9999
2021-05-11,LAD,634142,2,2.0
2021-05-11,MIA,634180,3,3.6667
2021-05-11,MIL,634159,4,4.0
2021-05-11,MIN,634147,3,3.0
2021-05-11,NYM,634170,3,2.6667
2021-05-11,NYY,634169,2,3.0
2021-05-11,PHI,634144,5,4.0
2021-05-11,PIT,634174,4,3.0
2021-05-11,SDP,634149,4,7.0
2021-05-11,SEA,634142,2,1.6666
2021-05-11,SFG,634164,4,3.0
2021-05-11,STL,634159,4,5.6667
2021-05-11,TBR,634169,2,5.0
2021-05-11,TEX,634164,3,3.0
2021-05-11,TOR,634163,3,3.0
2021-05-11,WSN,634144,5,4.0
2021-05-12,ARI,634183,3,4.0
2021-05-12,ATH,634154,3,4.0
2021-05-12,ATL,634238,3,3.0
2021-05-12,BAL,634128,3,3.6667
2021-05-12,BOS,634154,2,3.0
2021-05-12,CHC,634129,4,4.3334
2021-05-12,CHW,634160,3,3.3333
2021-05-12,CIN,634137,4,5.3333
2021-05-12,CLE,634129,6,5.3333
2021-05-12,COL,634155,2,2.6667
2021-05-12,DET,634186,3,3.0
2021-05-12,HOU,634172,3,5.3333
2021-05-12,KCR,634186,2,2.0
2021-05-12,LAA,634172,2,2.6667
2021-05-12,LAD,634140,1,2.0
2021-05-12,MIA,634183,4,4.0
2021-05-12,MIL,634198,2,1.3333
2021-05-12,MIN,634160,4,4.6667
2021-05-12,NYM,634128,2,2.0
2021-05-12,NYY,634210,1,1.0
2021-05-12,PHI,634151,4,4.0
2021-05-12,PIT,634137,6,4.6667
2021-05-12,SDP,634155,3,3.6667
2021-05-12,SEA,634140,4,4.6666
2021-05-12,STL,634198,3,3.0
2021-05-12,TBR,634210,4,7.0
2021-05-12,TOR,634238,2,2.0
2021-05-12,WSN,634151,4,4.0
2021-05-13,ARI,634136,3,2.6667
2021-05-13,ATH,634150,3,6.0
2021-05-13,ATL,634114,6,4.3333
2021-05-13,BOS,634150,1,3.0
2021-05-13,CHW,634125,4,4.0
2021-05-13,CIN,634191,4,4.3333
2021-05-13,CLE,634135,2,1.0
2021-05-13,COL,634191,4,1.9999
2021-05-13,DET,634117,5,2.6667
2021-05-13,HOU,634141,4,4.0
2021-05-13,KCR,634117,2,5.3333
2021-05-13,MIA,634136,3,3.0
2021-05-13,MIL,634158,3,4.0
2021-05-13,MIN,634125,3,2.6667
2021-05-13,NYY,634126,2,3.3333
2021-05-13,PHI,634103,2,2.0
2021-05-13,PIT,634113,3,4.0
2021-05-13,SEA,634135,3,5.0
2021-05-13,SFG,634113,4,4.0
2021-05-13,STL,634158,3,3.0
2021-05-13,TBR,634126,2,2.3333
2021-05-13,TEX,634141,5,5.6667
2021-05-13,TOR,634114,4,4.0
2021-05-13,WSN,634103,3,2.0
2021-05-14,ARI,634162,4,6.0
2021-05-14,ATH,634131,3,3.0
2021-05-14,ATL,634118,5,3.0
2021-05-14,BAL,634146,4,4.0
2021-05-14,BOS,634138,3,3.0
2021-05-14,CHC,634206,3,3.0
2021-05-14,CHW,634166,3,3.0
2021-05-14,CIN,634121,5,5.0
2021-05-14,CLE,634110,2,1.3333
2021-05-14,COL,634121,2,3.0
2021-05-14,DET,634206,2,3.0
2021-05-14,HOU,634123,2,2.0
2021-05-14,KCR,634166,5,4.6666
2021-05-14,LAA,634138,2,2.0
2021-05-14,LAD,634145,4,3.0
2021-05-14,MIA,634145,5,6.6667
2021-05-14,MIL,634118,3,6.0
2021-05-14,MIN,634131,2,3.0
2021-05-14,NYM,634093,3,1.3333
2021-05-14,NYY,634146,3,3.0
2021-05-14,PHI,634119,4,3.3333
2021-05-14,PIT,634108,5,6.0
2021-05-14,SDP,634132,4,4.0
2021-05-14,SEA,634110,4,3.3333
2021-05-14,SFG,634108,3,2.6667
2021-05-14,STL,634132,4,6.0
2021-05-14,TBR,634093,1,1.0
2021-05-14,TEX,634123,3,6.3333
2021-05-14,TOR,634119,3,4.0
2021-05-14,WSN,634162,3,4.0
2021-05-15,ARI,634097,4,4.3333
2021-05-15,ATH,634080,2,1.3333
2021-05-15,ATL,634106,3,3.0
2021-05-15,BAL,634104,3,7.0
2021-05-15,BOS,634095,3,3.0
2021-05-15,CHC,634111,7,7.6668
2021-05-15,CHW,634127,3,3.3333
2021-05-15,CIN,634148,3,5.0
2021-05-15,CLE,634084,3,3.6667
2021-05-15,COL,634148,8,8.0
2021-05-15,DET,634111,5,7.3333
2021-05-15,HOU,634161,4,4.0
2021-05-15,KCR,634127,2,2.0
2021-05-15,LAA,634095,2,4.0
2021-05-15,LAD,634096,3,2.0
2021-05-15,MIA,634096,3,5.0
2021-05-15,MIL,634106,4,5.3333
2021-05-15,MIN,634080,2,2.0
2021-05-15,NYM,634105,4,6.0
2021-05-15,NYY,634104,3,3.0
2021-05-15,PHI,634139,1,1.3333
2021-05-15,PIT,634085,4,4.0
2021-05-15,SDP,634143,3,5.0
2021-05-15,SEA,634084,3,3.0
2021-05-15,SFG,634085,5,4.3334
2021-05-15,STL,634143,4,4.0
2021-05-15,TBR,634105,3,3.6667
2021-05-15,TEX,634161,3,4.0
2021-05-15,TOR,634139,4,5.0
2021-05-15,WSN,634097,4,4.0
2021-05-16,ARI,634130,4,5.0
2021-05-16,ATH,634188,4,3.9999
2021-05-16,ATL,634134,4,3.6667
2021-05-16,BAL,634086,4,8.0
2021-05-16,BOS,634100,4,4.0
2021-05-16,CHC,634083,1,1.0
2021-05-16,CHW,634124,3,3.3334
2021-05-16,CIN,634098,5,5.0
2021-05-16,CLE,634087,3,3.3333
2021-05-16,COL,634098,5,1.9999
2021-05-16,DET,634083,3,3.0
2021-05-16,HOU,634068,3,3.0
2021-05-16,KCR,634124,2,2.3334
2021-05-16,LAA,634100,5,4.6667
2021-05-16,LAD,634122,5,7.3333
2021-05-16,MIA,634122,4,4.0
2021-05-16,MIL,634134,4,3.0
2021-05-16,MIN,634188,4,5.0
2021-05-16,NYM,634071,2,2.0
2021-05-16,NYY,634086,4,5.0
2021-05-16,PHI,634069,3,6.6666
2021-05-16,PIT,634094,3,4.0
2021-05-16,SDP,634090,5,5.0
2021-05-16,SEA,634087,6,6.0
2021-05-16,SFG,634094,3,3.0
2021-05-16,STL,634090,4,4.6667
2021-05-16,TBR,634071,4,4.0
2021-05-16,TEX,634068,2,1.0
2021-05-16,TOR,634069,4,3.3333
2021-05-16,WSN,634130,2,2.0
2021-05-17,ARI,634091,3,4.0
2021-05-17,ATL,634063,3,3.0
2021-05-17,CHC,634076,4,4.0
2021-05-17,CHW,634077,2,2.0
2021-05-17,CIN,634070,3,4.0
2021-05-17,CLE,634101,4,6.3333
2021-05-17,COL,634057,2,2.3333
2021-05-17,DET,634082,2,1.3333
2021-05-17,LAA,634101,6,5.0
2021-05-17,LAD,634091,2,2.0
2021-05-17,MIN,634077,4,5.3333
2021-05-17,NYM,634063,4,6.0
2021-05-17,NYY,634099,1,3.0
2021-05-17,SDP,634057,1,2.0
2021-05-17,SEA,634082,2,3.0
2021-05-17,SFG,634070,4,3.0
2021-05-17,TEX,634099,3,3.0
2021-05-17,WSN,634076,4,2.6667
2021-05-18,ARI,634092,3,3.0
2021-05-18,ATH,634050,3,3.0
2021-05-18,ATL,634107,3,3.0
2021-05-18,BAL,634075,4,7.3333
2021-05-18,BOS,634133,1,3.0
2021-05-18,CHC,634052,4,4.0
2021-05-18,CHW,634073,3,2.6667
2021-05-18,CIN,634058,3,4.0
2021-05-18,CLE,634102,2,2.0
2021-05-18,COL,634065,3,3.3333
2021-05-18,DET,634115,0,0.0
2021-05-18,HOU,634050,4,2.6667
2021-05-18,KCR,634043,4,3.0
2021-05-18,LAA,634102,3,6.0
2021-05-18,LAD,634092,3,2.3333
2021-05-18,MIA,634051,5,3.0001
2021-05-18,MIL,634043,1,0.3333
2021-05-18,MIN,634073,5,5.0
2021-05-18,NYM,634107,6,8.0
2021-05-18,NYY,634067,4,4.6667
2021-05-18,PHI,634051,3,2.0
2021-05-18,PIT,634109,2,2.3333
2021-05-18,SDP,634065,4,4.0
2021-05-18,SEA,634115,3,3.3333
2021-05-18,SFG,634058,2,2.0
2021-05-18,STL,634109,3,3.6667
2021-05-18,TBR,634075,5,5.6667
2021-05-18,TEX,634067,4,5.3334
2021-05-18,TOR,634133,3,2.0
2021-05-18,WSN,634052,4,3.0
2021-05-19,ARI,634033,4,2.6667
2021-05-19,ATH,634034,4,4.0
2021-05-19,ATL,634066,4,3.0
2021-05-19,BAL,634055,4,2.6666
2021-05-19,BOS,634116,3,2.3333
2021-05-19,CHC,634053,4,4.0
2021-05-19,CHW,634030,1,1.0
2021-05-19,CIN,634061,4,4.3333
2021-05-19,CLE,634029,2,2.0
2021-05-19,COL,634031,3,2.0
2021-05-19,DET,634046,4,4.0
2021-05-19,HOU,634034,1,1.0
2021-05-19,KCR,634037,4,3.6667
2021-05-19,LAA,634029,5,4.3334
2021-05-19,LAD,634033,3,3.0
2021-05-19,MIA,634044,1,1.3333
2021-05-19,MIL,634037,2,2.0
2021-05-19,MIN,634030,3,3.0
2021-05-19,NYM,634066,3,3.3333
2021-05-19,NYY,634168,0,0.0
2021-05-19,PHI,634044,3,3.0
2021-05-19,PIT,634026,4,7.0
2021-05-19,SDP,634031,2,2.0
2021-05-19,SEA,634046,5,6.3333
2021-05-19,SFG,634061,3,3.0
2021-05-19,STL,634026,4,3.0
2021-05-19,TBR,634055,3,3.0
2021-05-19,TEX,634168,3,3.6667
2021-05-19,TOR,634116,3,5.3333
2021-05-19,WSN,634053,3,4.0
2021-05-20,ARI,634059,1,1.0
2021-05-20,ATH,634045,2,4.0
2021-05-20,ATL,634041,6,4.0
2021-05-20,BAL,634120,4,6.0
2021-05-20,BOS,634018,4,4.0
2021-05-20,CHC,634112,4,4.3333
2021-05-20,CIN,634020,6,7.0
2021-05-20,HOU,634045,5,4.0
2021-05-20,LAA,634441,4,5.0
2021-05-20,LAD,634059,6,7.0
2021-05-20,MIA,634039,3,3.0
2021-05-20,MIN,634441,2,2.0
2021-05-20,NYY,634047,2,2.0
2021-05-20,PHI,634039,4,6.0
2021-05-20,PIT,634041,4,5.0
2021-05-20,SFG,634020,4,4.0
2021-05-20,TBR,634120,2,3.0
2021-05-20,TEX,634047,2,3.0
2021-05-20,TOR,634018,3,3.0
2021-05-20,WSN,634112,4,4.3333
2021-05-21,ARI,634016,3,4.0
2021-05-21,ATH,634028,3,3.3333
2021-05-21,ATL,634036,2,3.0
2021-05-21,BAL,634012,2,3.0
2021-05-21,BOS,634054,3,3.0
2021-05-21,CHC,634022,3,2.3333
2021-05-21,CHW,634014,2,2.0
2021-05-21,CIN,634027,4,4.0
2021-05-21,CLE,634015,4,5.6666
2021-05-21,COL,634016,2,2.0
2021-05-21,DET,634088,3,3.0
2021-05-21,HOU,634008,6,5.0001
2021-05-21,KCR,634088,4,3.0
2021-05-21,LAA,634028,3,3.6666
2021-05-21,LAD,634013,2,2.6667
2021-05-21,MIA,634089,9,11.0
2021-05-21,MIL,634027,2,4.0
2021-05-21,MIN,634015,2,3.0
2021-05-21,NYM,634089,7,6.0
2021-05-21,NYY,634014,2,2.0
2021-05-21,PHI,634054,3,4.0
2021-05-21,PIT,634036,3,3.0
2021-05-21,SDP,634019,2,3.0
2021-05-21,SEA,634019,5,6.3333
2021-05-21,SFG,634013,3,3.0
2021-05-21,STL,634022,4,3.0
2021-05-21,TBR,634078,6,7.3333
2021-05-21,TEX,634008,5,4.0
2021-05-21,TOR,634078,7,8.0
2021-05-21,WSN,634012,4,3.6667
2021-05-22,ARI,634010,2,2.0
2021-05-22,ATH,634000,2,1.3333
2021-05-22,ATL,634049,3,2.3333
2021-05-22,BAL,634062,4,5.0
2021-05-22,BOS,633984,5,3.6667
2021-05-22,CHC,634032,1,1.0
2021-05-22,CHW,634035,3,3.6667
2021-05-22,CIN,634017,3,3.0
2021-05-22,CLE,634038,4,4.6667
2021-05-22,COL,634010,4,4.0
2021-05-22,DET,634001,3,3.0
2021-05-22,HOU,634079,4,3.0001
2021-05-22,KCR,634001,3,2.6667
2021-05-22,LAA,634000,3,3.9999
2021-05-22,LAD,634011,2,2.0
2021-05-22,MIA,633999,3,2.0
2021-05-22,MIL,634017,3,4.0
2021-05-22,MIN,634038,4,4.0
2021-05-22,NYM,633999,4,4.6667
2021-05-22,NYY,634035,2,2.0
2021-05-22,PHI,633984,5,6.0
2021-05-22,PIT,634049,3,3.0
2021-05-22,SDP,633991,4,5.0
2021-05-22,SEA,633991,2,3.0
2021-05-22,SFG,634011,3,5.0
2021-05-22,STL,634032,4,5.0
2021-05-22,TBR,634081,4,4.0
2021-05-22,TEX,634079,3,3.0
2021-05-22,TOR,634081,3,2.0
2021-05-22,WSN,634062,4,5.0
2021-05-23,ARI,633995,5,6.3333
2021-05-23,ATH,633985,4,3.0
2021-05-23,ATL,634060,2,2.0
2021-05-23,BAL,633977,3,3.3333
2021-05-23,BOS,634004,3,4.0
2021-05-23,CHC,633973,5,5.0
2021-05-23,CHW,634009,4,4.3333
2021-05-23,CIN,633989,4,3.9999
2021-05-23,CLE,634007,6,6.3333
2021-05-23,COL,633995,3,3.0
2021-05-23,DET,634002,2,1.6667
2021-05-23,HOU,634025,4,4.6666
2021-05-23,KCR,634002,3,4.0
2021-05-23,LAA,633985,5,6.6666
2021-05-23,LAD,633980,4,3.0
2021-05-23,MIA,633998,2,2.0
2021-05-23,MIL,633989,3,4.3333
2021-05-23,MIN,634007,4,4.0
2021-05-23,NYM,633998,2,4.0
2021-05-23,NYY,634009,4,4.0
2021-05-23,PHI,634004,2,1.6667
2021-05-23,PIT,634060,3,2.6667
2021-05-23,SDP,633996,1,2.0
2021-05-23,SEA,633996,3,3.0
2021-05-23,SFG,633980,5,6.3333
2021-05-23,STL,633973,2,2.0
2021-05-23,TBR,633975,2,7.0
2021-05-23,TEX,634025,4,3.0
2021-05-23,TOR,633975,3,2.3333
2021-05-23,WSN,633977,3,3.3333
2021-05-24,ATH,633955,2,3.0
2021-05-24,BAL,633982,3,0.9999
2021-05-24,CHW,633994,1,2.0
2021-05-24,CLE,633981,4,4.0
2021-05-24,COL,634056,1,1.0
2021-05-24,DET,633981,4,3.0
2021-05-24,MIA,633976,5,4.0
2021-05-24,MIL,633992,2,2.0
2021-05-24,MIN,633982,3,3.0
2021-05-24,NYM,634056,2,3.0
2021-05-24,PHI,633976,2,2.0
2021-05-24,SDP,633992,3,4.3333
2021-05-24,SEA,633955,3,3.0
2021-05-24,STL,633994,3,2.3334
2021-05-24,TBR,633963,4,5.0
2021-05-24,TOR,633963,4,10.0
2021-05-25,ARI,633979,2,5.0
2021-05-25,ATH,633945,4,4.3333
2021-05-25,ATL,633958,2,2.0
2021-05-25,BAL,634048,2,4.0
2021-05-25,BOS,633958,2,3.3333
2021-05-25,CHC,633941,4,4.0
2021-05-25,CHW,633951,3,3.0
2021-05-25,CIN,633965,3,3.6667
2021-05-25,CLE,633970,1,1.0
2021-05-25,COL,634023,3,4.0
2021-05-25,DET,633970,3,4.0
