date,team,home_away,opponent,runs_scored,runs_allowed,result,home_team_won,attendance,season,recency_weight
,DET,Home,BOS,3.0,1.0,W,1.0,11840.0,,0.6
,DET,Home,BOS,3.0,5.0,L,0.0,15781.0,,0.6
,DET,Home,BOS,7.0,9.0,L,0.0,10522.0,,0.6
,DET,@,KCR,4.0,2.0,W,0.0,9595.0,,0.6
,DET,@,KCR,2.0,1.0,W,0.0,16720.0,,0.6
,DET,@,KCR,1.0,3.0,L,1.0,19022.0,,0.6
,DET,Home,NYY,2.0,4.0,L,0.0,15498.0,,0.6
,DET,Home,NYY,3.0,5.0,L,0.0,17268.0,,0.6
,DET,Home,NYY,3.0,0.0,W,1.0,21529.0,,0.6
,DET,Home,COL,13.0,0.0,W,1.0,37566.0,,0.6
,DET,Home,COL,2.0,3.0,L,0.0,28635.0,,0.6
,DET,Home,COL,2.0,6.0,L,0.0,20088.0,,0.6
,DET,@,MIN,4.0,5.0,L-wo,,11803.0,,0.6
,DET,@,MIN,0.0,5.0,L,1.0,11829.0,,0.6
,DET,@,MIN,1.0,7.0,L,1.0,19365.0,,0.6
,DET,@,LAD,1.0,5.0,L,1.0,49394.0,,0.6
,DET,@,LAD,5.0,1.0,W,0.0,52613.0,,0.6
,DET,@,LAD,3.0,6.0,L,1.0,51172.0,,0.6
,DET,Home,PIT,3.0,2.0,W,1.0,,,0.6
,DET,Home,PIT,2.0,7.0,L,0.0,15150.0,,0.6
,DET,@,HOU,2.0,3.0,L-wo,,24116.0,,0.6
,DET,@,HOU,2.0,3.0,L,1.0,38020.0,,0.6
,DET,@,HOU,2.0,3.0,L,1.0,34109.0,,0.6
,DET,@,HOU,0.0,5.0,L,1.0,36934.0,,0.6
,DET,Home,OAK,0.0,2.0,L,0.0,12674.0,,0.6
,DET,Home,OAK,6.0,0.0,W,1.0,,,0.6
,DET,Home,OAK,1.0,4.0,L,0.0,13844.0,,0.6
,DET,Home,OAK,0.0,9.0,L,0.0,15375.0,,0.6
,DET,Home,OAK,3.0,5.0,L,0.0,17565.0,,0.6
,DET,Home,BAL,4.0,2.0,W,1.0,23941.0,,0.6
,DET,Home,BAL,3.0,0.0,W,1.0,28016.0,,0.6
,DET,Home,BAL,5.0,1.0,W,1.0,20080.0,,0.6
,DET,@,TBR,3.0,2.0,W,0.0,11532.0,,0.6
,DET,@,TBR,1.0,8.0,L,1.0,8475.0,,0.6
,DET,@,TBR,1.0,6.0,L,1.0,9706.0,,0.6
,DET,@,CLE,1.0,6.0,L,1.0,23874.0,,0.6
,DET,@,CLE,4.0,2.0,W,0.0,15554.0,,0.6
,DET,@,MIN,4.0,5.0,L-wo,,16361.0,,0.6
,DET,@,MIN,0.0,2.0,L,1.0,17882.0,,0.6
,DET,@,MIN,4.0,2.0,W,0.0,20375.0,,0.6
,DET,Home,CLE,4.0,3.0,W-wo,,12764.0,,0.6
,DET,Home,CLE,1.0,8.0,L,0.0,26134.0,,0.6
,DET,Home,CLE,2.0,1.0,W,1.0,19990.0,,0.6
,DET,Home,MIN,7.0,5.0,W,1.0,15191.0,,0.6
,DET,Home,MIN,2.0,8.0,L,0.0,11756.0,,0.6
,DET,Home,MIN,4.0,0.0,W,1.0,12122.0,,0.6
,DET,Home,MIN,5.0,0.0,W,1.0,13211.0,,0.6
,DET,Home,MIN,3.0,2.0,W,1.0,17972.0,,0.6
,DET,@,NYY,0.0,13.0,L,1.0,42026.0,,0.6
,DET,@,NYY,0.0,3.0,L,1.0,38106.0,,0.6
,DET,@,NYY,4.0,5.0,L-wo,,38030.0,,0.6
,DET,@,PIT,5.0,3.0,W,0.0,10214.0,,0.6
,DET,@,PIT,3.0,1.0,W,0.0,11723.0,,0.6
,DET,Home,TOR,1.0,10.0,L,0.0,26226.0,,0.6
,DET,Home,TOR,3.0,1.0,W,1.0,30738.0,,0.6
,DET,Home,TOR,0.0,6.0,L,0.0,29399.0,,0.6
,DET,Home,CHW,5.0,9.0,L,0.0,16634.0,,0.6
,DET,Home,CHW,1.0,5.0,L,0.0,16450.0,,0.6
,DET,Home,CHW,0.0,13.0,L,0.0,20726.0,,0.6
,DET,Home,TEX,1.0,3.0,L,0.0,17448.0,,0.6
,DET,Home,TEX,0.0,7.0,L,0.0,21996.0,,0.6
,DET,Home,TEX,14.0,7.0,W,1.0,28179.0,,0.6
,DET,Home,TEX,7.0,3.0,W,1.0,25919.0,,0.6
,DET,@,BOS,2.0,5.0,L,1.0,34811.0,,0.6
,DET,@,BOS,4.0,5.0,L,1.0,29168.0,,0.6
,DET,@,BOS,2.0,6.0,L,1.0,35180.0,,0.6
,DET,@,ARI,5.0,1.0,W,0.0,22064.0,,0.6
,DET,@,ARI,6.0,3.0,W,0.0,23129.0,,0.6
,DET,@,ARI,7.0,11.0,L,1.0,22529.0,,0.6
,DET,@,SFG,3.0,4.0,L,1.0,28004.0,,0.6
,DET,@,SFG,3.0,2.0,W,0.0,26576.0,,0.6
,DET,Home,KCR,1.0,3.0,L,0.0,24349.0,,0.6
,DET,Home,KCR,4.0,3.0,W-wo,,23502.0,,0.6
,DET,Home,KCR,4.0,7.0,L,0.0,21625.0,,0.6
,DET,Home,CLE,4.0,1.0,W,1.0,19737.0,,0.6
,DET,Home,CLE,5.0,3.0,W,1.0,24395.0,,0.6
,DET,Home,CLE,11.0,4.0,W,1.0,16662.0,,0.6
,DET,Home,CLE,8.0,2.0,W,1.0,17829.0,,0.6
,DET,@,CHW,2.0,1.0,W,0.0,21876.0,,0.6
,DET,@,CHW,7.0,5.0,W,0.0,29215.0,,0.6
,DET,@,CHW,0.0,8.0,L,1.0,29215.0,,0.6
,DET,@,CHW,2.0,4.0,L,1.0,31072.0,,0.6
,DET,@,KCR,1.0,3.0,L,1.0,11084.0,,0.6
,DET,@,KCR,3.0,7.0,L,1.0,16202.0,,0.6
,DET,@,KCR,7.0,5.0,W,0.0,14451.0,,0.6
,DET,@,KCR,2.0,5.0,L,1.0,11016.0,,0.6
,DET,@,CLE,0.0,4.0,L,1.0,14327.0,,0.6
,DET,@,CLE,5.0,6.0,L,1.0,27846.0,,0.6
,DET,@,CLE,0.0,10.0,L,1.0,26789.0,,0.6
,DET,@,OAK,7.0,2.0,W,0.0,,,0.6
,DET,@,OAK,0.0,5.0,L,1.0,7282.0,,0.6
,DET,Home,MIN,4.0,8.0,L,0.0,34205.0,,0.6
,DET,Home,MIN,1.0,9.0,L,0.0,23570.0,,0.6
,DET,Home,SDP,12.0,4.0,W,1.0,21647.0,,0.6
,DET,Home,SDP,4.0,6.0,L,0.0,24213.0,,0.6
,DET,Home,SDP,4.0,3.0,W-wo,,24669.0,,0.6
,DET,@,TOR,3.0,5.0,L,1.0,27080.0,,0.6
,DET,@,TOR,4.0,2.0,W,0.0,28046.0,,0.6
,DET,@,TOR,3.0,5.0,L,1.0,42933.0,,0.6
,DET,@,TOR,1.0,4.0,L,1.0,40298.0,,0.6
,DET,@,MIN,3.0,5.0,L-wo,,20231.0,,0.6
,DET,@,MIN,5.0,3.0,W,0.0,23394.0,,0.6
,DET,@,MIN,1.0,4.0,L,1.0,25044.0,,0.6
,DET,Home,TBR,2.0,6.0,L,0.0,16595.0,,0.6
,DET,Home,TBR,3.0,5.0,L,0.0,21547.0,,0.6
,DET,Home,TBR,9.0,1.0,W,1.0,40101.0,,0.6
,DET,Home,TBR,0.0,7.0,L,0.0,18395.0,,0.6
,DET,Home,CLE,2.0,5.0,L,0.0,16359.0,,0.6
,DET,Home,CLE,2.0,3.0,L,0.0,16560.0,,0.6
,DET,Home,CLE,3.0,4.0,L,0.0,19036.0,,0.6
,DET,@,CHW,0.0,2.0,L,1.0,33015.0,,0.6
,DET,@,CHW,4.0,6.0,L,1.0,29458.0,,0.6
,DET,@,CHW,3.0,5.0,L,1.0,32154.0,,0.6
,DET,@,CLE,1.0,4.0,L,1.0,,,0.6
,DET,@,CLE,7.0,5.0,W,0.0,16980.0,,0.6
,DET,@,CLE,4.0,3.0,W,0.0,13503.0,,0.6
,DET,@,CLE,4.0,8.0,L,1.0,14335.0,,0.6
,DET,Home,LAA,0.0,1.0,L,0.0,28197.0,,0.6
,DET,Home,LAA,4.0,3.0,W,1.0,23581.0,,0.6
,DET,Home,LAA,4.0,0.0,W,1.0,23064.0,,0.6
,DET,Home,SFG,1.0,3.0,L,0.0,21123.0,,0.6
,DET,Home,SFG,6.0,1.0,W,1.0,17400.0,,0.6
,DET,@,TEX,6.0,7.0,L,1.0,20357.0,,0.6
,DET,@,TEX,11.0,2.0,W,0.0,34357.0,,0.6
,DET,@,TEX,9.0,8.0,W,0.0,24938.0,,0.6
,DET,Home,SEA,3.0,9.0,L,0.0,12536.0,,0.6
,DET,Home,SEA,3.0,5.0,L,0.0,13666.0,,0.6
,DET,Home,SEA,0.0,7.0,L,0.0,14393.0,,0.6
,DET,Home,KCR,5.0,4.0,W,1.0,16067.0,,0.6
,DET,Home,KCR,2.0,12.0,L,0.0,15259.0,,0.6
,DET,Home,KCR,2.0,3.0,L,0.0,15206.0,,0.6
,DET,@,LAA,0.0,10.0,L,1.0,19518.0,,0.6
,DET,@,LAA,4.0,5.0,L-wo,,20002.0,,0.6
,DET,@,LAA,5.0,4.0,W,0.0,15756.0,,0.6
,DET,@,KCR,10.0,2.0,W,0.0,14556.0,,0.6
,DET,@,KCR,8.0,4.0,W,0.0,15929.0,,0.6
,DET,@,KCR,0.0,4.0,L,1.0,13150.0,,0.6
,DET,Home,HOU,0.0,7.0,L,0.0,13054.0,,0.6
,DET,Home,HOU,3.0,6.0,L,0.0,13820.0,,0.6
,DET,Home,HOU,1.0,2.0,L,0.0,13947.0,,0.6
,DET,Home,CHW,3.0,2.0,W-wo,,16335.0,,0.6
,DET,Home,CHW,3.0,4.0,L,0.0,17579.0,,0.6
,DET,Home,CHW,5.0,11.0,L,0.0,14435.0,,0.6
,DET,@,BAL,11.0,0.0,W,0.0,10201.0,,0.6
,DET,@,BAL,3.0,2.0,W,0.0,9582.0,,0.6
,DET,@,BAL,1.0,8.0,L,1.0,9314.0,,0.6
,DET,@,CHW,5.0,3.0,W,0.0,33257.0,,0.6
,DET,@,CHW,7.0,2.0,W,0.0,36177.0,,0.6
,DET,@,CHW,4.0,1.0,W,0.0,33549.0,,0.6
,DET,Home,KCR,4.0,3.0,W-wo,,13334.0,,0.6
,DET,Home,KCR,2.0,1.0,W,1.0,12610.0,,0.6
,DET,Home,KCR,10.0,3.0,W,1.0,13137.0,,0.6
,DET,Home,MIN,0.0,7.0,L,0.0,18505.0,,0.6
,DET,Home,MIN,3.0,2.0,W,1.0,18307.0,,0.6
,DET,Home,MIN,5.0,2.0,W,1.0,20105.0,,0.6
,DET,@,SEA,4.0,3.0,W,0.0,23463.0,,0.6
,DET,@,SEA,6.0,7.0,L-wo,,,,0.6
,DET,@,SEA,6.0,9.0,L,1.0,24564.0,,0.6
,HOU,@,LAA,3.0,1.0,W,0.0,44723.0,,0.6
,HOU,@,LAA,13.0,6.0,W,0.0,42719.0,,0.6
,HOU,@,LAA,0.0,2.0,L,1.0,36139.0,,0.6
,HOU,@,LAA,4.0,1.0,W,0.0,41253.0,,0.6
,HOU,@,ARI,2.0,1.0,W,0.0,17674.0,,0.6
,HOU,@,ARI,2.0,3.0,L-wo,,12660.0,,0.6
,HOU,@,SEA,1.0,11.0,L,1.0,45023.0,,0.6
,HOU,@,SEA,4.0,0.0,W,0.0,38504.0,,0.6
,HOU,@,SEA,2.0,7.0,L,1.0,26583.0,,0.6
,HOU,Home,LAA,8.0,3.0,W,1.0,42646.0,,0.6
,HOU,Home,LAA,2.0,7.0,L,0.0,30212.0,,0.6
,HOU,Home,LAA,0.0,6.0,L,0.0,29049.0,,0.6
,HOU,Home,TOR,3.0,4.0,L,0.0,36757.0,,0.6
,HOU,Home,TOR,2.0,3.0,L,0.0,36075.0,,0.6
,HOU,Home,TOR,8.0,7.0,W-wo,,39534.0,,0.6
,HOU,@,TEX,2.0,6.0,L,1.0,17420.0,,0.6
,HOU,@,TEX,5.0,1.0,W,0.0,16469.0,,0.6
,HOU,@,TEX,4.0,3.0,W,0.0,20399.0,,0.6
,HOU,@,TEX,3.0,2.0,W,0.0,19484.0,,0.6
,HOU,@,TOR,11.0,7.0,W,0.0,35066.0,,0.6
,HOU,@,TOR,1.0,2.0,L,1.0,40732.0,,0.6
,HOU,@,TOR,2.0,3.0,L,1.0,31802.0,,0.6
,HOU,Home,SEA,3.0,0.0,W,1.0,27321.0,,0.6
,HOU,Home,SEA,4.0,0.0,W,1.0,23796.0,,0.6
,HOU,Home,SEA,7.0,2.0,W,1.0,24110.0,,0.6
,HOU,Home,DET,3.0,2.0,W-wo,,24116.0,,0.6
,HOU,Home,DET,3.0,2.0,W,1.0,38020.0,,0.6
,HOU,Home,DET,3.0,2.0,W,1.0,34109.0,,0.6
,HOU,Home,DET,5.0,0.0,W,1.0,36934.0,,0.6
,HOU,@,MIN,5.0,0.0,W,0.0,16156.0,,0.6
,HOU,@,MIN,11.0,3.0,W,0.0,,,0.6
,HOU,@,MIN,5.0,0.0,W,0.0,16918.0,,0.6
,HOU,@,WSN,6.0,1.0,W,0.0,18433.0,,0.6
,HOU,@,WSN,6.0,13.0,L,1.0,22949.0,,0.6
,HOU,@,WSN,8.0,0.0,W,0.0,25915.0,,0.6
,HOU,@,BOS,3.0,6.0,L,1.0,29706.0,,0.6
,HOU,@,BOS,13.0,4.0,W,0.0,27328.0,,0.6
,HOU,@,BOS,1.0,5.0,L,1.0,31717.0,,0.6
,HOU,Home,TEX,5.0,1.0,W,1.0,34593.0,,0.6
,HOU,Home,TEX,0.0,3.0,L,0.0,35294.0,,0.6
,HOU,Home,TEX,2.0,1.0,W,1.0,37187.0,,0.6
,HOU,Home,TEX,5.0,2.0,W,1.0,38745.0,,0.6
,HOU,Home,CLE,1.0,6.0,L,0.0,28284.0,,0.6
,HOU,Home,CLE,7.0,3.0,W,1.0,26621.0,,0.6
,HOU,Home,CLE,2.0,1.0,W,1.0,25412.0,,0.6
,HOU,@,SEA,1.0,6.0,L,1.0,26017.0,,0.6
,HOU,@,SEA,0.0,6.0,L,1.0,24007.0,,0.6
,HOU,@,SEA,2.0,1.0,W,0.0,28986.0,,0.6
,HOU,@,OAK,5.0,1.0,W,0.0,8753.0,,0.6
,HOU,@,OAK,3.0,1.0,W,0.0,3469.0,,0.6
,HOU,@,OAK,5.0,4.0,W,0.0,5189.0,,0.6
,HOU,@,KCR,10.0,3.0,W,0.0,22516.0,,0.6
,HOU,@,KCR,0.0,6.0,L,1.0,14686.0,,0.6
,HOU,@,KCR,7.0,4.0,W,0.0,12776.0,,0.6
,HOU,Home,SEA,4.0,7.0,L,0.0,27521.0,,0.6
,HOU,Home,SEA,4.0,1.0,W,1.0,30583.0,,0.6
,HOU,Home,SEA,3.0,6.0,L,0.0,23752.0,,0.6
,HOU,Home,MIA,4.0,7.0,L,0.0,34163.0,,0.6
,HOU,Home,MIA,1.0,5.0,L,0.0,31379.0,,0.6
,HOU,Home,MIA,9.0,4.0,W,1.0,29341.0,,0.6
,HOU,@,TEX,3.0,5.0,L,1.0,29805.0,,0.6
,HOU,@,TEX,4.0,3.0,W,0.0,29370.0,,0.6
,HOU,@,TEX,9.0,2.0,W,0.0,24992.0,,0.6
,HOU,Home,CHW,13.0,3.0,W,1.0,35467.0,,0.6
,HOU,Home,CHW,0.0,7.0,L,0.0,36747.0,,0.6
,HOU,Home,CHW,4.0,3.0,W,1.0,37709.0,,0.6
,HOU,Home,NYM,8.0,2.0,W,1.0,35140.0,,0.6
,HOU,Home,NYM,5.0,3.0,W,1.0,35415.0,,0.6
,HOU,@,NYY,6.0,7.0,L-wo,,44071.0,,0.6
,HOU,@,NYY,3.0,1.0,W,0.0,47528.0,,0.6
,HOU,@,NYY,3.0,0.0,W,0.0,45076.0,,0.6
,HOU,@,NYY,3.0,6.0,L-wo,,44028.0,,0.6
,HOU,@,NYM,9.0,1.0,W,0.0,36673.0,,0.6
,HOU,@,NYM,2.0,0.0,W,0.0,29230.0,,0.6
,HOU,Home,NYY,2.0,1.0,W,1.0,40674.0,,0.6
,HOU,Home,LAA,8.0,1.0,W,1.0,36420.0,,0.6
,HOU,Home,LAA,9.0,1.0,W,1.0,35332.0,,0.6
,HOU,Home,LAA,4.0,2.0,W-wo,,36048.0,,0.6
,HOU,Home,KCR,7.0,6.0,W-wo,,33936.0,,0.6
,HOU,Home,KCR,9.0,7.0,W,1.0,28762.0,,0.6
,HOU,Home,KCR,4.0,7.0,L,0.0,26534.0,,0.6
,HOU,Home,KCR,5.0,2.0,W,1.0,36067.0,,0.6
,HOU,@,OAK,8.0,3.0,W,0.0,6012.0,,0.6
,HOU,@,OAK,2.0,3.0,L,1.0,10058.0,,0.6
,HOU,@,OAK,6.0,1.0,W,0.0,10195.0,,0.6
,HOU,@,LAA,6.0,5.0,W,0.0,27180.0,,0.6
,HOU,@,LAA,1.0,7.0,L,1.0,27803.0,,0.6
,HOU,@,LAA,3.0,2.0,W,0.0,34496.0,,0.6
,HOU,Home,OAK,1.0,5.0,L,0.0,39434.0,,0.6
,HOU,Home,OAK,5.0,0.0,W,1.0,39125.0,,0.6
,HOU,Home,OAK,3.0,4.0,L,0.0,34534.0,,0.6
,HOU,Home,NYY,3.0,2.0,W-wo,,36225.0,,0.6
,HOU,Home,NYY,7.0,5.0,W,1.0,39342.0,,0.6
,HOU,@,SEA,5.0,2.0,W,0.0,45290.0,,0.6
,HOU,@,SEA,3.0,1.0,W,0.0,43197.0,,0.6
,HOU,@,SEA,8.0,5.0,W,0.0,34827.0,,0.6
,HOU,@,OAK,5.0,7.0,L,1.0,4105.0,,0.6
,HOU,@,OAK,3.0,5.0,L,1.0,5130.0,,0.6
,HOU,@,OAK,2.0,4.0,L,1.0,9367.0,,0.6
,HOU,Home,SEA,4.0,2.0,W,1.0,29799.0,,0.6
,HOU,Home,SEA,11.0,1.0,W,1.0,38497.0,,0.6
,HOU,Home,SEA,4.0,5.0,L,0.0,37385.0,,0.6
,HOU,Home,SEA,3.0,2.0,W-wo,,35773.0,,0.6
,HOU,Home,BOS,2.0,3.0,L,0.0,35185.0,,0.6
,HOU,Home,BOS,1.0,2.0,L,0.0,31229.0,,0.6
,HOU,Home,BOS,6.0,1.0,W,1.0,32295.0,,0.6
,HOU,@,CLE,6.0,0.0,W,0.0,16808.0,,0.6
,HOU,@,CLE,9.0,3.0,W,0.0,24712.0,,0.6
,HOU,@,CLE,1.0,4.0,L,1.0,25327.0,,0.6
,HOU,@,CLE,0.0,1.0,L,1.0,22688.0,,0.6
,HOU,Home,TEX,7.0,5.0,W,1.0,30629.0,,0.6
,HOU,Home,TEX,4.0,8.0,L,0.0,26670.0,,0.6
,HOU,Home,TEX,7.0,3.0,W,1.0,30872.0,,0.6
,HOU,Home,OAK,7.0,5.0,W,1.0,31230.0,,0.6
,HOU,Home,OAK,8.0,0.0,W,1.0,34078.0,,0.6
,HOU,Home,OAK,6.0,3.0,W,1.0,38906.0,,0.6
,HOU,@,CHW,2.0,4.0,L,1.0,18205.0,,0.6
,HOU,@,CHW,3.0,4.0,L,1.0,23476.0,,0.6
,HOU,@,CHW,3.0,2.0,W,0.0,24671.0,,0.6
,HOU,@,CHW,21.0,5.0,W,0.0,24407.0,,0.6
,HOU,@,ATL,2.0,6.0,L,1.0,42837.0,,0.6
,HOU,@,ATL,4.0,5.0,L-wo,,42893.0,,0.6
,HOU,@,ATL,5.0,4.0,W,0.0,42531.0,,0.6
,HOU,Home,MIN,4.0,2.0,W,1.0,32639.0,,0.6
,HOU,Home,MIN,5.0,3.0,W,1.0,27070.0,,0.6
,HOU,Home,MIN,6.0,3.0,W,1.0,33320.0,,0.6
,HOU,Home,BAL,0.0,2.0,L,0.0,31035.0,,0.6
,HOU,Home,BAL,1.0,3.0,L,0.0,34526.0,,0.6
,HOU,Home,BAL,3.0,1.0,W,1.0,31559.0,,0.6
,HOU,@,TEX,4.0,2.0,W,0.0,25566.0,,0.6
,HOU,@,TEX,5.0,3.0,W,0.0,19607.0,,0.6
,HOU,@,LAA,4.0,2.0,W,0.0,22464.0,,0.6
,HOU,@,LAA,1.0,2.0,L-wo,,38244.0,,0.6
,HOU,@,LAA,9.0,1.0,W,0.0,28179.0,,0.6
,HOU,Home,TEX,1.0,0.0,W,1.0,35162.0,,0.6
,HOU,Home,TEX,3.0,4.0,L,0.0,26803.0,,0.6
,HOU,Home,TEX,4.0,3.0,W-wo,,26239.0,,0.6
,HOU,Home,LAA,4.0,3.0,W,1.0,33509.0,,0.6
,HOU,Home,LAA,1.0,6.0,L,0.0,38533.0,,0.6
,HOU,Home,LAA,12.0,4.0,W,1.0,32901.0,,0.6
,HOU,@,DET,7.0,0.0,W,0.0,13054.0,,0.6
,HOU,@,DET,6.0,3.0,W,0.0,13820.0,,0.6
,HOU,@,DET,2.0,1.0,W,0.0,13947.0,,0.6
,HOU,Home,OAK,5.0,2.0,W,1.0,26543.0,,0.6
,HOU,Home,OAK,5.0,0.0,W,1.0,33850.0,,0.6
,HOU,Home,OAK,5.0,8.0,L,0.0,33419.0,,0.6
,HOU,Home,OAK,11.0,2.0,W,1.0,30375.0,,0.6
,HOU,@,TBR,4.0,0.0,W,0.0,10390.0,,0.6
,HOU,@,TBR,5.0,0.0,W,0.0,8992.0,,0.6
,HOU,@,TBR,5.0,2.0,W,0.0,9293.0,,0.6
,HOU,@,BAL,0.0,2.0,L,1.0,16417.0,,0.6
,HOU,@,BAL,0.0,6.0,L,1.0,22833.0,,0.6
,HOU,@,BAL,11.0,10.0,W,0.0,22546.0,,0.6
,HOU,@,BAL,6.0,3.0,W,0.0,24449.0,,0.6
,HOU,Home,ARI,10.0,2.0,W,1.0,37480.0,,0.6
,HOU,Home,ARI,2.0,5.0,L,0.0,35670.0,,0.6
,HOU,Home,TBR,3.0,7.0,L,0.0,37349.0,,0.6
,HOU,Home,TBR,2.0,1.0,W,1.0,37406.0,,0.6
,HOU,Home,TBR,3.0,1.0,W,1.0,35809.0,,0.6
,HOU,Home,PHI,0.0,3.0,L,0.0,32324.0,,0.6
,HOU,Home,PHI,10.0,0.0,W,1.0,32032.0,,0.6
,KCR,Home,CLE,3.0,1.0,W,1.0,28459.0,,0.6
,KCR,Home,CLE,1.0,0.0,W-wo,,17103.0,,0.6
